identifier,name,token,synsets
T1222.001,Windows File and Directory Permissions Modification,Windows,[]
T1222.001,Windows File and Directory Permissions Modification,File,['file.n.01']
T1222.001,Windows File and Directory Permissions Modification,and,[]
T1222.001,Windows File and Directory Permissions Modification,Directory,['directory.n.02']
T1222.001,Windows File and Directory Permissions Modification,Permissions,"['permission.n.01', 'license.n.04']"
T1222.001,Windows File and Directory Permissions Modification,Modification,"['alteration.n.02', 'modification.n.02', 'change.n.01']"
T1222.002,Linux and Mac File and Directory Permissions Modification,Linux,['linux.n.01']
T1222.002,Linux and Mac File and Directory Permissions Modification,and,[]
T1222.002,Linux and Mac File and Directory Permissions Modification,Mac,['macintosh.n.02']
T1222.002,Linux and Mac File and Directory Permissions Modification,File,['file.n.01']
T1222.002,Linux and Mac File and Directory Permissions Modification,and,[]
T1222.002,Linux and Mac File and Directory Permissions Modification,Directory,['directory.n.02']
T1222.002,Linux and Mac File and Directory Permissions Modification,Permissions,"['permission.n.01', 'license.n.04']"
T1222.002,Linux and Mac File and Directory Permissions Modification,Modification,"['alteration.n.02', 'modification.n.02', 'change.n.01']"
T1480,Execution Guardrails,Execution,['execution.n.03']
T1480,Execution Guardrails,Guardrails,['safety_rail.n.01']
T1480.001,Environmental Keying,Environmental,['environmental.a.01']
T1480.001,Environmental Keying,Keying,['key.v.02']
T1482,Domain Trust Discovery,Domain,[]
T1482,Domain Trust Discovery,Trust,"['trust.n.03', 'faith.n.02', 'confidence.n.04', 'trust.v.01', 'trust.v.02', 'entrust.v.01']"
T1482,Domain Trust Discovery,Discovery,"['discovery.n.01', 'discovery.n.02']"
T1484,Domain Policy Modification,Domain,[]
T1484,Domain Policy Modification,Policy,['policy.n.01']
T1484,Domain Policy Modification,Modification,"['alteration.n.02', 'modification.n.02', 'change.n.01']"
T1484.001,Group Policy Modification,Group,['group.n.01']
T1484.001,Group Policy Modification,Policy,['policy.n.01']
T1484.001,Group Policy Modification,Modification,"['alteration.n.02', 'modification.n.02', 'change.n.01']"
T1484.002,Domain Trust Modification,Domain,[]
T1484.002,Domain Trust Modification,Trust,"['trust.n.03', 'faith.n.02', 'confidence.n.04', 'trust.v.01', 'trust.v.02', 'entrust.v.01']"
T1484.002,Domain Trust Modification,Modification,"['alteration.n.02', 'modification.n.02', 'change.n.01']"
T1485,Data Destruction,Data,"['data.n.01', 'datum.n.01']"
T1485,Data Destruction,Destruction,"['destruction.n.01', 'destruction.n.02']"
T1486,Data Encrypted for Impact,Data,"['data.n.01', 'datum.n.01']"
T1486,Data Encrypted for Impact,Encrypted,['code.v.02']
T1486,Data Encrypted for Impact,for,[]
T1486,Data Encrypted for Impact,Impact,"['impact.n.02', 'impingement.n.01', 'affect.v.01']"
T1489,Service Stop,Service,[]
T1489,Service Stop,Stop,"['stop.n.01', 'stop.n.02', 'arrest.n.02', 'stop.v.01', 'discontinue.v.01', 'stop.v.03', 'stop.v.05', 'break.v.10', 'end.v.01']"
T1490,Inhibit System Recovery,Inhibit,"['suppress.v.01', 'inhibit.v.02', 'inhibit.v.03', 'inhibit.v.04']"
T1490,Inhibit System Recovery,System,['system.n.01']
T1490,Inhibit System Recovery,Recovery,"['recovery.n.01', 'convalescence.n.01', 'recovery.n.03']"
T1491,Defacement,Defacement,['defacement.n.01']
T1491.001,Internal Defacement,Internal,"['internal.a.01', 'internal.s.02', 'inner.s.01']"
T1491.001,Internal Defacement,Defacement,['defacement.n.01']
T1491.002,External Defacement,External,"['external.n.01', 'external.a.01', 'external.s.02']"
T1491.002,External Defacement,Defacement,['defacement.n.01']
T1495,Firmware Corruption,Firmware,['firmware.n.01']
T1495,Firmware Corruption,Corruption,"['corruptness.n.02', 'corruption.n.06']"
T1496,Resource Hijacking,Resource,"['resource.n.01', 'resource.n.02']"
T1496,Resource Hijacking,Hijacking,['hijack.v.02']
T1497,Virtualization/Sandbox Evasion,Virtualization,[]
T1497,Virtualization/Sandbox Evasion,/,[]
T1497,Virtualization/Sandbox Evasion,Sandbox,[]
T1497,Virtualization/Sandbox Evasion,Evasion,"['evasion.n.03', 'evasion.n.04']"
T1497.001,System Checks,System,['system.n.01']
T1497.001,System Checks,Checks,"['assay.n.01', 'confirmation.n.01', 'check.n.06', 'check.v.01', 'check.v.02', 'see.v.10', 'check.v.08', 'determine.v.08', 'check.v.22']"
T1497.002,User Activity Based Checks,User,['user.n.01']
T1497.002,User Activity Based Checks,Activity,"['activity.n.01', 'action.n.02', 'activeness.n.02']"
T1497.002,User Activity Based Checks,Based,"['based.s.01', 'based.s.02']"
T1497.002,User Activity Based Checks,Checks,"['assay.n.01', 'confirmation.n.01', 'check.n.06', 'check.v.01', 'check.v.02', 'see.v.10', 'check.v.08', 'determine.v.08', 'check.v.22']"
T1497.003,Time Based Evasion,Time,"['time.n.01', 'time.n.02', 'time.n.04', 'time.v.05']"
T1497.003,Time Based Evasion,Based,"['based.s.01', 'based.s.02']"
T1497.003,Time Based Evasion,Evasion,"['evasion.n.03', 'evasion.n.04']"
T1498,Network Denial of Service,Network,"['network.n.04', 'network.n.05']"
T1498,Network Denial of Service,Denial,['denial.n.01']
T1498,Network Denial of Service,of,[]
T1498,Network Denial of Service,Service,[]
T1498.001,Direct Network Flood,Direct,"['target.v.01', 'send.v.01', 'aim.v.01', 'direct.v.09', 'steer.v.01', 'address.v.03', 'direct.a.01', 'directly.r.01']"
T1498.001,Direct Network Flood,Network,"['network.n.04', 'network.n.05']"
T1498.001,Direct Network Flood,Flood,"['flood.n.02', 'flood.n.04', 'flood.v.03', 'flood.v.04']"
T1498.002,Reflection Amplification,Reflection,"['reflection.n.05', 'reflection.n.08']"
T1498.002,Reflection Amplification,Amplification,['amplification.n.02']
T1499,Endpoint Denial of Service,Endpoint,['end_point.n.01']
T1499,Endpoint Denial of Service,Denial,['denial.n.01']
T1499,Endpoint Denial of Service,of,[]
